"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","Intervalo","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",160,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",25,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",60,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",390,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",55,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",340,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",120,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",200,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",215,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",100,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",60,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",140,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",150,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",90,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",85,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Arbutus_unedo",10,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",180,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",60,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",80,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Thymus_mastichina",10,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T57",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",10,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",120,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",460,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",15,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Herbs",60,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",20,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",450,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",10,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",160,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Herbs",5,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",55,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",150,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Erica_australis",220,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",30,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Erica_australis",150,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",60,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",120,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",90,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",90,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",240,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",170,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",20,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",10,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T58",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",10,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",110,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",30,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",180,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",70,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",20,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",70,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",110,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",5,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",75,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",40,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",20,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",5,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",25,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",15,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Pinus_pinaster",150,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Thymus_mastichina",10,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Pinus_pinaster",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",200,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Pinus_pinaster",50,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",20,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",135,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",40,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",30,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",70,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Herbs",50,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",40,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",20,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",40,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",90,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T59",2022,2022-06-07,"vegetation","browsing_degree","Arbutus_unedo",30,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",42,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",8,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",35,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",20,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",380,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",70,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",40,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",35,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",15,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",70,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",250,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Erica_arborea",100,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",50,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",45,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",90,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",60,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",20,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",40,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Quercus_ilex",40,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Rosmarinus_officinalis",170,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Cistus_ladanifer",140,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Herbs",5,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"toledo","scrub","high","B",NA,"T60",2022,2022-06-07,"vegetation","browsing_degree","Herbs",10,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
